26048599,1
26040457,1
26040455,1
26034063,1
26026168,1
26026138,1
26026136,1
26023105,1
26019240,1
26002906,0
26002886,1
26002884,1
26002882,1
25995232,1
25995230,1
25995228,1
25990557,1
25987567,1
25979475,1
25979473,1
25979471,1
25971743,1
25971741,1
25964631,1
25957353,1
25957351,1
25957349,1
25957347,1
25953801,1
25953799,1
25948716,1
25943471,1
25940563,1
25931517,1
25926345,1
25913207,1
25913205,1
25910700,1
25910698,1
25910696,1
25910694,1
26007227,0
26002885,1
26002883,1
26002881,1
25995231,1
25995229,1
25987568,1
25979476,1
25979474,1
25979472,1
25971742,1
25971740,1
25964630,1
25957354,1
25957352,1
25957350,1
25957348,1
25953800,1
25943472,1
25940562,1
25931516,1
25913208,1
25913206,1
25913204,1
25910699,1
25910697,1
25910695,1
25908791,1
25900918,0
25900916,1
25886981,1
25886979,1
25861968,1
25861966,1
25861964,1
25857669,1
25847007,1
25847005,1
25840044,0
25838465,1
25838463,1
25819674,1
25819672,1
25819670,1
25819080,1
25819078,1
25812745,1
25812743,1
25810435,1
25810433,0
25810431,0
25810429,1
25810427,1
25805723,1
25792555,1
25908790,1
25900919,1
25900917,0
25890305,1
25886982,1
25886980,1
25886978,1
25861969,1
25861967,1
25861965,1
25851949,1
25847008,0
25847006,1
25840045,0
