26787661,1
26773132,1
26769317,1
26755626,1
26755624,1
26743512,1
26743510,1
26743508,1
26740527,1
26740525,1
26733454,1
26733452,1
26722119,1
26722117,1
26722115,1
26708335,1
26708333,1
27207945,1
27207943,1
27197815,1
27187206,1
27187204,1
27187202,1
27187200,1
27166244,1
27162186,1
27153000,1
27153671,0
27153669,1
27153667,1
27153665,1
27153663,1
26819470,1
26803164,1
26803162,1
26803160,1
26803158,1
26801960,1
26801958,1
26794318,0
26794316,1
26787668,1
26787666,1
26787664,1
26787662,1
26787660,1
26773131,1
26755625,1
26755623,1
26748106,1
26743511,1
26743509,1
26743507,1
26740526,0
26740524,1
26733453,1
26733451,1
26722120,1
26722118,0
26722116,1
26708336,1
27153678,1
27153666,1
27153664,1
27153660,1
27153646,1
27153644,1
27153642,1
27153636,1
27153634,0
27153632,1
27153630,1
27153628,1
27153626,1
27153622,1
27153620,1
27153618,1
27153616,1
27153614,1
27153612,1
27153610,1
27153608,1
27153606,1
27153596,1
26794317,1
26740523,1
26704599,1
26704597,1
26685310,1
26685308,1
26685306,1
26677965,1
26677963,1
26673785,1
26669930,1
26668005,1
26668003,1
26656933,1
26656931,1
